date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-09,13.5425271358935,12.123005220654333,14.902102253845294,27095805681
2025-02-10,13.577071988828887,12.284163469069298,15.00024611152432,27095805681
2025-02-11,13.611616841764272,12.238235726473695,15.055858741980343,27095805681
2025-02-12,13.64616169469966,12.378889110736601,15.025583083032146,27095805681
2025-02-13,13.680706547635046,12.388523727852702,15.112785488521101,27095805681
2025-02-14,13.715251400570434,12.319925405983465,15.175908261953934,27095805681
2025-02-15,13.74979625350582,12.420331199614056,15.099370999453479,27095805681
2025-02-16,13.784341106441207,12.350319420750704,15.035431755163668,27095805681
2025-02-17,13.818885959376594,12.384376413624215,15.157506156896353,27095805681
2024-11-26,3.66708878279979,0.12362747761377098,7.086536908821997,27095807110
2024-11-27,3.6718876063355905,0.1327694451409491,6.834705950251502,27095807110
2024-11-28,3.67668642987139,-0.013208211779491934,7.307730852612285,27095807110
2024-11-29,3.6814852534071916,0.02253187276492252,7.137176100551118,27095807110
2024-11-30,3.686284076942992,0.2532908689349478,7.350951971242129,27095807110
2024-12-01,3.6910829004787917,0.26062795320328713,7.374413547053403,27095807110
2024-12-02,3.695881724014593,0.06881005083680933,6.913479426869692,27095807110
2024-12-03,3.7006805475503937,-0.37245852185427697,7.321818145033251,27095807110
2024-12-04,3.705479371086194,0.061020482003347504,7.32390888299176,27095807110
2024-12-05,3.7102781946219947,-0.0043689928293228625,7.247188896088629,27095807110
2024-12-06,3.7150770181577952,-0.11793747051310559,7.515537644133274,27095807110
2024-12-07,3.7198758416935958,0.33008059584685795,7.459149507505982,27095807110
2024-12-08,3.7246746652293963,0.20957731540087873,7.038150718375753,27095807110
2024-12-09,3.729473488765197,-0.11366974891348354,7.236888751867822,27095807110
2024-12-10,3.7342723123009973,0.28642723971801903,7.088976197884391,27095807110
2024-12-11,3.739071135836798,-0.16175756147836032,7.164344377008634,27095807110
2024-12-12,3.7438699593725993,0.061143369120885464,7.23358056565075,27095807110
2024-12-13,3.748668782908399,0.17045610325714516,7.127335826170844,27095807110
2024-12-14,3.7534676064441994,0.23263785869920897,7.415873715211385,27095807110
2024-12-15,3.758266429980001,0.12924641891227942,7.35959681609556,27095807110
2024-12-16,3.7630652535158005,-0.007017645378877919,7.177409480346036,27095807110
2024-12-17,3.767864077051601,-0.012176001640312125,7.479335745885647,27095807110
2024-12-18,3.7726629005874024,0.3819979499363552,7.1611587704348505,27095807110
2024-12-19,3.777461724123204,0.19935622005209297,7.298065814804925,27095807110
2024-12-20,3.7822605476590043,0.07820350646638292,7.431350329810179,27095807110
2024-12-21,3.787059371194805,0.426190166345325,7.235852070919106,27095807110
2024-12-22,3.7918581947306054,0.2387087007580812,7.465979789976118,27095807110
2024-12-23,3.796657018266406,-0.020653421752891667,7.380839324045254,27095807110
2025-02-11,2.5210079419261007,2.521007941911995,2.5210079419406966,27095807671
2025-02-12,6.426672088951264,6.426672088936455,6.426672088965905,27095807671
2025-02-13,12.295817015971252,12.295817015956601,12.295817015985497,27095807671
2025-02-14,20.076072494306842,20.076072494291804,20.076072494322123,27095807671
2025-02-15,29.660332090410627,29.660332090394697,29.66033209042716,27095807671
2025-02-16,40.88906434207386,40.88906434205928,40.88906434208997,27095807671
2025-02-17,53.55419074274002,53.55419074272414,53.55419074275622,27095807671
2025-02-18,67.40441365850302,67.40441365848747,67.40441365851822,27095807671
2025-02-19,82.15183488799337,82.15183488797716,82.15183488801064,27095807671
